nodeId,embedding
1649,"[0.22970792651176453, -0.24919795989990234]"
1650,"[0.22966313362121582, -0.16442576050758362]"
1651,"[0.2308724820613861, 0.046724896878004074]"
1652,"[0.2308276891708374, 0.1314970999956131]"
1653,"[0.23096206784248352, -0.12281949818134308]"
1654,"[0.23091727495193481, -0.03804730251431465]"
1655,"[0.23069332540035248, -0.11418630927801132]"
1656,"[-0.3137625753879547, -0.07449804991483688]"
1657,"[0.2307829111814499, 0.21626928448677063]"
1658,"[0.23073811829090118, -0.19895851612091064]"
1659,"[0.23051415383815765, 0.22490248084068298]"
1660,"[0.23046937584877014, -0.1903253197669983]"
1661,"[0.23060373961925507, 0.05535808205604553]"
1662,"[0.23055894672870636, 0.14013028144836426]"
1663,"[0.23033499717712402, 0.06399127840995789]"
1664,"[0.23029020428657532, 0.1487634778022766]"
1665,"[0.23042458295822144, -0.10555312782526016]"
1666,"[0.23037979006767273, -0.020780926570296288]"
1667,"[0.22872252762317657, 0.11579041182994843]"
1668,"[0.22867774963378906, 0.20056259632110596]"
1669,"[0.228812113404274, -0.05375399440526962]"
1670,"[0.22876732051372528, 0.031018204987049103]"
1671,"[0.22854337096214294, -0.045120805501937866]"
1672,"[0.22849857807159424, 0.039651401340961456]"
1673,"[0.22863295674324036, -0.21466520428657532]"
1674,"[0.22858816385269165, -0.1298930048942566]"
1675,"[0.22836421430110931, -0.20603200793266296]"
1676,"[0.2283194214105606, -0.12125981599092484]"
1677,"[0.22845378518104553, 0.12442360073328018]"
1678,"[0.22840899229049683, 0.2091957926750183]"
1679,"[0.2281850427389145, 0.13305678963661194]"
1680,"[0.22814024984836578, 0.21782897412776947]"
1681,"[0.2282746285200119, -0.03648760914802551]"
1682,"[0.2282298356294632, 0.048284586519002914]"
1683,"[0.22943918406963348, -0.24056476354599]"
1684,"[0.22939439117908478, -0.15579256415367126]"
1685,"[0.2295287698507309, 0.08989083766937256]"
1686,"[0.2294839769601822, 0.17466303706169128]"
1687,"[0.22926002740859985, 0.09852402657270432]"
1688,"[0.22921523451805115, 0.18329621851444244]"
1689,"[0.22934959828853607, -0.07102036476135254]"
1690,"[0.22930480539798737, 0.013751829974353313]"
1691,"[0.22908085584640503, -0.06238717958331108]"
1692,"[0.22903606295585632, 0.022385017946362495]"
1693,"[0.22917044162750244, -0.23193158209323883]"
1694,"[-1.0874438285827637, -0.07757057994604111]"
1695,"[0.2289016991853714, -0.22329838573932648]"
1696,"[0.2288569062948227, -0.13852618634700775]"
1697,"[0.22899127006530762, 0.10715721547603607]"
1698,"[-0.24399083852767944, 0.15743564069271088]"
1699,"[0.22728922963142395, -0.17149925231933594]"
1700,"[0.22724443674087524, -0.08672706037759781]"
1701,"[0.22737881541252136, 0.1589563488960266]"
1702,"[0.22733402252197266, 0.24372854828834534]"
1703,"[0.22711007297039032, 0.16758954524993896]"
1704,"[0.2270652800798416, -0.2476382702589035]"
1705,"[0.22719964385032654, -0.0019548607524484396]"
1706,"[0.22715486586093903, 0.08281734585762024]"
1707,"[0.2269309014081955, 0.006678334437310696]"
1708,"[0.2268861085176468, 0.091450534760952]"
1709,"[0.2270204871892929, -0.16286607086658478]"
1710,"[0.2269756942987442, -0.07809387147426605]"
1711,"[0.22675174474716187, -0.15423287451267242]"
1712,"[0.22670695185661316, -0.0694606751203537]"
1713,"[0.22684133052825928, 0.17622272670269012]"
1714,"[0.22679653763771057, -0.23900507390499115]"
1715,"[0.22800588607788086, -0.027854422107338905]"
1716,"[0.22796109318733215, 0.05691777542233467]"
1717,"[0.22809545695781708, -0.1973988264799118]"
1718,"[0.22805067896842957, -0.11262661963701248]"
1719,"[0.22782671451568604, -0.18876563012599945]"
1720,"[0.22778193652629852, -0.10399343073368073]"
1721,"[0.22791630029678345, 0.1416899710893631]"
1722,"[0.22787150740623474, 0.22646217048168182]"
1723,"[0.2276475578546524, 0.15032316744327545]"
1724,"[0.2276027649641037, 0.23509535193443298]"
1725,"[0.22773714363574982, -0.019221235066652298]"
1726,"[0.2276923507452011, 0.06555096060037613]"
1727,"[0.22746840119361877, -0.01058804802596569]"
1728,"[0.22742360830307007, 0.07418414950370789]"
1729,"[0.227557972073555, -0.1801324486732483]"
1730,"[0.2275131791830063, -0.09536024928092957]"
1731,"[0.22585593163967133, 0.0412110835313797]"
1732,"[0.22581113874912262, 0.12598328292369843]"
1733,"[0.22594551742076874, -0.12833331525325775]"
1734,"[0.22590072453022003, -0.04356111213564873]"
1735,"[0.2256767749786377, -0.119700126349926]"
1736,"[0.225631982088089, -0.03492792695760727]"
1737,"[0.2257663458585739, 0.21075548231601715]"
1738,"[0.2257215529680252, -0.20447231829166412]"
1739,"[0.22549760341644287, 0.2193886786699295]"
1740,"[0.22545281052589417, -0.19583913683891296]"
1741,"[0.22558718919754028, 0.04984427988529205]"
1742,"[0.22554239630699158, 0.13461647927761078]"
1743,"[0.22531844675540924, 0.05847746506333351]"
1744,"[0.22527365386486053, 0.14324966073036194]"
1745,"[0.22540801763534546, -0.11106693744659424]"
1746,"[0.22536323964595795, -0.026294730603694916]"
1747,"[0.22657258808612823, 0.18485592305660248]"
1748,"[0.22652779519557953, -0.23037189245224]"
1749,"[0.22666215896606445, 0.015311521477997303]"
1750,"[0.22661736607551575, 0.10008371621370316]"
1751,"[0.2263934165239334, 0.023944709450006485]"
1752,"[-1.0089409351348877, 0.001190657145343721]"
1753,"[-0.24037013947963715, -0.0001430392439942807]"
1754,"[0.22643820941448212, -0.06082748994231224]"
1755,"[0.22621425986289978, -0.1369664967060089]"
1756,"[0.22616946697235107, -0.052194301038980484]"
1757,"[0.226303830742836, 0.19348910450935364]"
1758,"[0.2262590527534485, -0.22173869609832764]"
1759,"[0.22603508830070496, 0.202122300863266]"
1760,"[0.22599029541015625, -0.21310551464557648]"
1761,"[0.22612467408180237, 0.03257789835333824]"
1762,"[-0.6106783151626587, 0.3280322551727295]"
1763,"[0.2358890324831009, 0.05223870649933815]"
1764,"[0.23584425449371338, 0.13701090216636658]"
1765,"[0.2359786182641983, -0.1173056960105896]"
1766,"[0.2359338253736496, -0.03253348916769028]"
1767,"[0.23570987582206726, -0.10867249965667725]"
1768,"[0.23566508293151855, -0.02390030212700367]"
1769,"[0.23579946160316467, 0.2217831015586853]"
1770,"[0.23575466871261597, -0.19344469904899597]"
1771,"[0.23553071916103363, 0.23041628301143646]"
1772,"[0.23548592627048492, -0.1848115175962448]"
1773,"[0.23562029004096985, 0.06087189540266991]"
1774,"[0.23557551205158234, 0.14564408361911774]"
1775,"[0.2353515475988388, 0.06950508058071136]"
1776,"[0.2353067547082901, 0.1542772799730301]"
1777,"[0.23544113337993622, -0.10003931075334549]"
1778,"[0.2353963404893875, -0.015267115086317062]"
1779,"[0.2366056889295578, 0.19588352739810944]"
1780,"[0.2365608960390091, -0.21934427320957184]"
1781,"[0.2366952747106552, 0.02633913792669773]"
1782,"[0.2366504818201065, 0.11111132800579071]"
1783,"[0.23642653226852417, 0.03497232496738434]"
1784,"[0.23638173937797546, 0.11974452435970306]"
1785,"[0.2365161031484604, -0.1345720738172531]"
1786,"[0.23647132515907288, -0.04979987442493439]"
1787,"[0.23624736070632935, -0.12593887746334076]"
1788,"[0.23620256781578064, -0.04116668552160263]"
1789,"[0.23633694648742676, 0.2045167237520218]"
1790,"[0.23629215359687805, -0.21071107685565948]"
1791,"[0.23606820404529572, 0.21314990520477295]"
1792,"[0.236023411154747, -0.20207789540290833]"
1793,"[0.23615778982639313, 0.04360552132129669]"
1794,"[0.23611299693584442, 0.12837770581245422]"
1795,"[0.23445573449134827, -0.2350509613752365]"
1796,"[0.23441094160079956, -0.15027876198291779]"
1797,"[0.23454532027244568, 0.09540464729070663]"
1798,"[0.23450052738189697, 0.18017683923244476]"
1799,"[0.23427657783031464, 0.1040378287434578]"
1800,"[0.23423178493976593, 0.18881003558635712]"
1801,"[0.23436616361141205, -0.06550655514001846]"
1802,"[0.23432137072086334, 0.019265642389655113]"
1803,"[0.2340974062681198, -0.056873369961977005]"
1804,"[0.2340526282787323, 0.02789882943034172]"
1805,"[0.23418699204921722, -0.22641776502132416]"
1806,"[0.23414219915866852, -0.14164556562900543]"
1807,"[0.23391824960708618, -0.217784583568573]"
1808,"[0.23387345671653748, -0.13301238417625427]"
1809,"[0.2340078353881836, 0.11267101764678955]"
1810,"[0.2339630424976349, 0.19744321703910828]"
1811,"[0.23517239093780518, -0.09140612930059433]"
1812,"[0.23512759804725647, -0.006633928045630455]"
1813,"[0.2352619767189026, 0.23904947936534882]"
1814,"[0.23521718382835388, -0.17617832124233246]"
1815,"[0.23499321937561035, 0.24768266081809998]"
1816,"[0.23494844138622284, -0.1675451397895813]"
1817,"[0.23508280515670776, 0.07813826948404312]"
1818,"[0.23503801226615906, 0.16291046142578125]"
1819,"[0.23481406271457672, 0.08677146583795547]"
1820,"[0.23476926982402802, 0.1715436577796936]"
1821,"[0.23490364849567413, -0.08277294039726257]"
1822,"[-0.6444075107574463, 0.27211251854896545]"
1823,"[0.2346349060535431, -0.07413975149393082]"
1824,"[0.23459011316299438, 0.010632454417645931]"
1825,"[0.2347244769334793, -0.24368414282798767]"
1826,"[0.2346796989440918, -0.15891194343566895]"
1827,"[0.23302243649959564, -0.02234061062335968]"
1828,"[0.23297764360904694, 0.06243158504366875]"
1829,"[0.23311202228069305, -0.19188500940799713]"
1830,"[0.23306722939014435, -0.107112817466259]"
1831,"[0.232843279838562, -0.18325182795524597]"
1832,"[0.2327984869480133, -0.09847962111234665]"
1833,"[0.23293285071849823, 0.14720377326011658]"
1834,"[0.23288805782794952, 0.2319759726524353]"
1835,"[0.2326641082763672, 0.15583696961402893]"
1836,"[0.23261931538581848, 0.24060916900634766]"
1837,"[0.2327536940574646, -0.013707423582673073]"
1838,"[0.2327089011669159, 0.0710647776722908]"
1839,"[0.23248495161533356, -0.0050742365419864655]"
1840,"[0.23244015872478485, 0.07969795912504196]"
1841,"[0.23257453739643097, -0.17461863160133362]"
1842,"[0.23252974450588226, -0.08984643220901489]"
1843,"[0.23373909294605255, 0.12130420655012131]"
1844,"[0.23369430005550385, 0.20607641339302063]"
1845,"[0.23382866382598877, -0.04824018105864525]"
1846,"[0.23378388583660126, 0.03653201833367348]"
1847,"[0.23355992138385773, -0.03960699215531349]"
1848,"[0.23351512849330902, 0.045165203511714935]"
1849,"[0.23364950716495514, -0.20915138721466064]"
1850,"[0.23360471427440643, -0.12437919527292252]"
1851,"[0.2333807647228241, -0.20051820576190948]"
1852,"[0.2333359718322754, -0.11574600636959076]"
1853,"[0.2334703505039215, 0.12993739545345306]"
1854,"[0.2334255576133728, 0.2147095948457718]"
1855,"[0.23320159316062927, 0.13857059180736542]"
1856,"[0.23315681517124176, 0.22334279119968414]"
1857,"[0.23329117894172668, -0.030973806977272034]"
1858,"[0.23324638605117798, 0.05379839986562729]"
1859,"[0.23158913850784302, 0.19036972522735596]"
1860,"[0.2315443456172943, -0.22485807538032532]"
1861,"[0.23167872428894043, 0.020825333893299103]"
1862,"[0.23163393139839172, 0.10559753328561783]"
1863,"[0.2314099669456482, 0.02945852093398571]"
1864,"[0.23136518895626068, 0.11423072218894958]"
1865,"[0.2314995527267456, -0.1400858759880066]"
1866,"[0.2314547598361969, -0.055313676595687866]"
1867,"[0.23123081028461456, -0.13145269453525543]"
1868,"[0.23118601739406586, -0.04668049141764641]"
1869,"[0.23132039606571198, 0.19900290668010712]"
1870,"[0.23127560317516327, -0.21622489392757416]"
1871,"[0.23105165362358093, 0.20763610303401947]"
1872,"[0.23100686073303223, -0.2075916975736618]"
1873,"[0.23114122450351715, 0.03809170797467232]"
1874,"[0.23109643161296844, 0.12286390364170074]"
1875,"[0.23230578005313873, -0.16598545014858246]"
1876,"[-1.1928666830062866, -0.6383307576179504]"
1877,"[-0.3476089537143707, -0.053627725690603256]"
1878,"[0.23235057294368744, 0.24924235045909882]"
1879,"[0.2321266233921051, 0.17310334742069244]"
1880,"[0.2320818305015564, -0.24212445318698883]"
1881,"[0.23221620917320251, 0.003558950964361429]"
1882,"[0.2321714162826538, 0.08833114802837372]"
1883,"[0.23194746673107147, 0.012192138470709324]"
1884,"[0.23190267384052277, 0.09696434438228607]"
1885,"[0.2320370376110077, -0.1573522537946701]"
1886,"[0.23199224472045898, -0.07258006185293198]"
1887,"[0.23176829516887665, -0.14871907234191895]"
1888,"[0.23172350227832794, -0.06394687294960022]"
1889,"[0.23185788094997406, 0.1817365288734436]"
1890,"[0.23181308805942535, -0.23349127173423767]"
1891,"[0.24162223935127258, 0.2013973444700241]"
1892,"[0.24157746136188507, -0.21383045613765717]"
1893,"[0.24171182513237, 0.03185294196009636]"
1894,"[0.2416670322418213, 0.11662513762712479]"
1895,"[0.24144308269023895, 0.040486130863428116]"
1896,"[0.24139828979969025, 0.12525832653045654]"
1897,"[0.24153266847133636, -0.12905825674533844]"
1898,"[0.24148787558078766, -0.04428606107831001]"
1899,"[0.24126392602920532, -0.12042506784200668]"
1900,"[0.24121913313865662, -0.035652872174978256]"
1901,"[0.24135349690914154, 0.21003052592277527]"
1902,"[0.24130870401859283, -0.205197274684906]"
1903,"[0.2410847544670105, 0.21866372227668762]"
1904,"[-1.1562752723693848, -0.650788426399231]"
1905,"[0.2411743402481079, 0.049119316041469574]"
1906,"[0.2411295473575592, 0.1338915228843689]"
1907,"[0.2423388957977295, -0.1549578309059143]"
1908,"[0.2422941029071808, -0.07018563151359558]"
1909,"[0.2424284815788269, 0.17549777030944824]"
1910,"[0.2423836886882782, -0.23973003029823303]"
1911,"[0.24215973913669586, 0.1841309666633606]"
1912,"[0.24211494624614716, -0.23109683394432068]"
1913,"[0.24224931001663208, 0.01458656694740057]"
1914,"[0.24220451712608337, 0.09935876727104187]"
1915,"[0.24198056757450104, 0.023219754919409752]"
1916,"[0.24193577468395233, 0.10799194872379303]"
1917,"[0.24207015335559845, -0.14632463455200195]"
1918,"[0.24202536046504974, -0.06155243515968323]"
1919,"[0.2418014109134674, -0.1376914530992508]"
1920,"[0.2417566180229187, -0.05291924998164177]"
1921,"[0.24189098179340363, 0.19276414811611176]"
1922,"[0.2418462038040161, -0.22246365249156952]"
1923,"[0.24018894135951996, -0.08589231222867966]"
1924,"[0.24014414846897125, -0.0011201163288205862]"
1925,"[0.24027852714061737, 0.2445632815361023]"
1926,"[0.24023373425006866, -0.17066451907157898]"
1927,"[0.24000978469848633, -0.24680352210998535]"
1928,"[0.23996499180793762, -0.16203132271766663]"
1929,"[0.24009935557842255, 0.0836520716547966]"
1930,"[0.24005457758903503, 0.16842427849769592]"
1931,"[0.2398306131362915, 0.09228526055812836]"
1932,"[0.239785835146904, 0.17705745995044708]"
1933,"[0.23992019891738892, -0.0772591233253479]"
1934,"[0.2398754060268402, 0.007513070944696665]"
1935,"[0.23965145647525787, -0.06862594187259674]"
1936,"[0.23960666358470917, 0.016146259382367134]"
1937,"[0.23974104225635529, -0.2381703406572342]"
1938,"[0.23969624936580658, -0.15339814126491547]"
1939,"[0.24090559780597687, 0.05775251239538193]"
1940,"[0.24086080491542816, 0.14252470433712006]"
1941,"[0.24099516868591309, -0.11179188638925552]"
1942,"[0.24095039069652557, -0.027019686996936798]"
1943,"[0.24072642624378204, -0.10315869748592377]"
1944,"[0.24068164825439453, -0.018386490643024445]"
1945,"[0.24081601202487946, 0.22729690372943878]"
1946,"[0.24077121913433075, -0.1879308968782425]"
1948,"[0.2405024766921997, -0.17929770052433014]"
1949,"[0.24063685536384583, 0.06638570129871368]"
1950,"[0.24059206247329712, 0.1511579006910324]"
1951,"[0.24036811292171478, 0.07501889020204544]"
1952,"[0.24032332003116608, 0.15979108214378357]"
1953,"[0.240457683801651, -0.09452550113201141]"
1954,"[0.2404128909111023, -0.009753303602337837]"
1955,"[0.23875564336776733, 0.12681801617145538]"
1956,"[0.23871085047721863, 0.2115902155637741]"
1957,"[0.23884522914886475, -0.042726367712020874]"
1958,"[0.23880043625831604, 0.042045820504426956]"
1959,"[0.2385764867067337, -0.034093182533979416]"
1960,"[0.238531693816185, 0.05067900940775871]"
1961,"[0.23866605758666992, -0.20363758504390717]"
1962,"[0.23862126469612122, -0.11886537820100784]"
1963,"[0.23839731514453888, -0.1950043886899948]"
1964,"[0.23835252225399017, -0.11023218929767609]"
1965,"[0.2384869009256363, 0.13545121252536774]"
1966,"[0.23844210803508759, 0.22022341191768646]"
1967,"[0.23821815848350525, 0.1440843939781189]"
1968,"[0.23817336559295654, 0.22885659337043762]"
1969,"[0.23830772936344147, -0.02545999549329281]"
1970,"[0.23826295137405396, 0.05931219458580017]"
1971,"[0.23947229981422424, -0.22953714430332184]"
1972,"[0.23942750692367554, -0.1447649449110031]"
