nodeId,embedding
1642,"[0.15457603335380554, 0.2184978574514389]"
1643,"[0.15453124046325684, -0.19672995805740356]"
1644,"[0.15466561913490295, 0.04895345866680145]"
1645,"[0.15462082624435425, 0.13372565805912018]"
1646,"[0.15583017468452454, -0.15512369573116302]"
1647,"[0.15578538179397583, -0.0703514963388443]"
1648,"[0.15591976046562195, 0.17533190548419952]"
1649,"[0.15587496757507324, -0.23989589512348175]"
1650,"[0.1556510031223297, 0.18396510183811188]"
1651,"[0.1556062251329422, -0.2312627136707306]"
1652,"[0.15574058890342712, 0.014420700259506702]"
1653,"[0.15569579601287842, 0.09919289499521255]"
1654,"[0.15547184646129608, 0.023053888231515884]"
1655,"[0.15542705357074738, 0.10782608389854431]"
1656,"[0.1555614322423935, -0.14649051427841187]"
1657,"[0.1555166393518448, -0.06171831116080284]"
1658,"[0.15529268980026245, -0.1378573179244995]"
1659,"[0.15524789690971375, -0.053085122257471085]"
1660,"[0.15538226068019867, 0.19259828329086304]"
1661,"[-2.4342257976531982, -2.7874178886413574]"
1662,"[0.1651466339826584, 0.21225908398628235]"
1663,"[0.16510184109210968, -0.20296871662139893]"
1664,"[0.1652362197637558, 0.04271470010280609]"
1665,"[0.1651914268732071, 0.12748688459396362]"
1666,"[0.16496746242046356, 0.05134788528084755]"
1667,"[0.16492268443107605, 0.13612008094787598]"
1668,"[0.16505704820156097, -0.1181965172290802]"
1669,"[0.16501225531101227, -0.03342431038618088]"
1670,"[-6.596000671386719, -5.113777160644531]"
1671,"[0.16474351286888123, -0.02479112520813942]"
1672,"[0.16487789154052734, 0.2208922803401947]"
1673,"[0.16483309864997864, -0.19433552026748657]"
1674,"[0.1646091490983963, 0.22952546179294586]"
1675,"[0.1645643562078476, -0.1857023388147354]"
1676,"[0.16469871997833252, 0.059981074184179306]"
1677,"[0.164653941988945, 0.14475326240062714]"
1678,"[0.1658632755279541, -0.14409607648849487]"
1679,"[0.1658184975385666, -0.059323880821466446]"
1680,"[0.1659528613090515, 0.18635952472686768]"
1681,"[0.1659080684185028, -0.2288682758808136]"
1682,"[0.16568411886692047, 0.19499270617961884]"
1683,"[0.16563932597637177, -0.22023509442806244]"
1684,"[0.16577370464801788, 0.02544831670820713]"
1685,"[0.16572891175746918, 0.1102205142378807]"
1686,"[0.16550496220588684, 0.03408150374889374]"
1687,"[0.16546016931533813, 0.11885370314121246]"
1688,"[0.16559453308582306, -0.1354628950357437]"
1689,"[0.16554975509643555, -0.05069069564342499]"
1690,"[0.16532579064369202, -0.12682969868183136]"
1691,"[0.1652809977531433, -0.04205750674009323]"
1692,"[0.16541537642478943, 0.2036259025335312]"
1693,"[0.16537058353424072, -0.21160189807415009]"
1694,"[-1.9836598634719849, -2.4256813526153564]"
1695,"[0.16366854310035706, 0.00974163319915533]"
1696,"[0.16380290687084198, -0.24457496404647827]"
1697,"[0.16375811398029327, -0.15980276465415955]"
1698,"[-2.308006525039673, 1.8406480550765991]"
1699,"[0.16348937153816223, -0.1511695832014084]"
1700,"[0.16362375020980835, 0.09451383352279663]"
1701,"[0.16357895731925964, 0.17928601801395416]"
1702,"[0.1633550077676773, 0.10314701497554779]"
1703,"[0.1633102148771286, 0.18791921436786652]"
1704,"[0.16344459354877472, -0.06639737635850906]"
1705,"[0.163399800658226, 0.018374821171164513]"
1706,"[0.16317583620548248, -0.057764191180467606]"
1707,"[0.16313105821609497, 0.02700800821185112]"
1708,"[0.1632654219865799, -0.22730858623981476]"
1709,"[0.1632206290960312, -0.14253638684749603]"
1710,"[0.16442997753620148, 0.06861425936222076]"
1711,"[0.16438518464565277, 0.1533864587545395]"
1712,"[0.1645195633172989, -0.10093013197183609]"
1713,"[-7.215102195739746, 2.6600961685180664]"
1714,"[0.16425082087516785, -0.09229695051908493]"
1715,"[0.16420602798461914, -0.007524749264121056]"
1716,"[0.16434040665626526, 0.23815865814685822]"
1717,"[0.16429561376571655, -0.17706914246082306]"
1718,"[0.16407164931297302, 0.24679183959960938]"
1719,"[0.1640268713235855, -0.1684359610080719]"
1720,"[0.16416123509407043, 0.07724744826555252]"
1721,"[0.16411644220352173, 0.16201964020729065]"
1722,"[-5.139084815979004, 2.8217241764068604]"
1723,"[-6.757755279541016, -5.211369037628174]"
1724,"[0.1639820784330368, -0.08366376161575317]"
1725,"[0.1639372855424881, 0.0011084380093961954]"
1726,"[0.16228002309799194, 0.13767977058887482]"
1727,"[0.16223524510860443, 0.22245196998119354]"
1728,"[0.16236960887908936, -0.031864628195762634]"
1729,"[0.16232481598854065, 0.05290757864713669]"
1730,"[0.1621008664369583, -0.02323143184185028]"
1731,"[0.1620560735464096, 0.061540763825178146]"
1732,"[0.16219045221805573, -0.19277583062648773]"
1733,"[0.16214565932750702, -0.1080036386847496]"
1734,"[0.16192170977592468, -0.18414264917373657]"
1735,"[0.16187691688537598, -0.09937044233083725]"
1736,"[0.1620112806558609, 0.14631295204162598]"
1737,"[0.1619664877653122, 0.2310851514339447]"
1738,"[0.16174253821372986, 0.15494614839553833]"
1739,"[0.16169774532318115, 0.23971834778785706]"
1740,"[0.16183212399482727, -0.014598244801163673]"
1741,"[0.16178733110427856, 0.0701739490032196]"
1742,"[0.16299667954444885, -0.2186754047870636]"
1743,"[0.16295188665390015, -0.13390320539474487]"
1744,"[0.16308626532554626, 0.11178019642829895]"
1745,"[0.16304147243499756, 0.19655239582061768]"
1746,"[0.16281752288341522, 0.1204133853316307]"
1747,"[0.16277272999286652, 0.20518559217453003]"
1748,"[0.16290709376335144, -0.04913100227713585]"
1749,"[0.16286230087280273, 0.03564119711518288]"
1750,"[0.1626383513212204, -0.04049781337380409]"
1751,"[0.1625935584306717, 0.044274382293224335]"
1752,"[-4.238358974456787, -4.194317817687988]"
1753,"[-4.459059715270996, 2.3158581256866455]"
1754,"[0.16245919466018677, -0.20140902698040009]"
1755,"[0.16241440176963806, -0.11663682758808136]"
1756,"[0.16254878044128418, 0.12904657423496246]"
1757,"[0.16250398755073547, 0.2138187736272812]"
1758,"[-9.34477424621582, -5.210860252380371]"
1759,"[0.1608019322156906, -0.06483769416809082]"
1760,"[0.16093631088733673, 0.180845707654953]"
1761,"[0.16089151799678802, -0.23438209295272827]"
1762,"[-4.628126621246338, 2.870944023132324]"
1763,"[0.16062277555465698, -0.22574889659881592]"
1764,"[0.1607571393251419, 0.019934512674808502]"
1765,"[0.1607123613357544, 0.10470671206712723]"
1766,"[0.16048839688301086, 0.02856769971549511]"
1767,"[0.16044361889362335, 0.11333990097045898]"
1768,"[0.16057798266410828, -0.1409766972064972]"
1769,"[0.16053318977355957, -0.05620449781417847]"
1770,"[-5.608576774597168, -4.489474773406982]"
1771,"[0.16026444733142853, -0.04757131263613701]"
1772,"[0.16039882600307465, 0.19811208546161652]"
1773,"[0.16035403311252594, -0.21711571514606476]"
1774,"[0.16156338155269623, -0.005965057760477066]"
1775,"[0.16151858866214752, 0.07880713790655136]"
1776,"[0.16165295243263245, -0.17550945281982422]"
1777,"[0.16160817444324493, -0.0907372534275055]"
1778,"[0.1613842099905014, -0.16687627136707306]"
1779,"[-5.215114116668701, -4.558437824249268]"
1780,"[-2.6964688301086426, 1.9991611242294312]"
1781,"[0.1614290028810501, 0.24835152924060822]"
1782,"[0.16120505332946777, 0.17221252620220184]"
1783,"[0.16116026043891907, -0.24301527440547943]"
1784,"[0.16129463911056519, 0.0026681297458708286]"
1785,"[0.16124984622001648, 0.08744032680988312]"
1786,"[0.16102589666843414, 0.011301317252218723]"
1787,"[0.16098110377788544, 0.09607352316379547]"
1788,"[0.16111546754837036, -0.1582430750131607]"
1789,"[0.16107067465782166, -0.07347088307142258]"
1790,"[0.17087984085083008, -0.1385822743177414]"
1791,"[0.17083504796028137, -0.05381007120013237]"
1792,"[0.1709694117307663, 0.19187332689762115]"
1793,"[0.17092463374137878, -0.22335447371006012]"
1794,"[0.17070066928863525, 0.2005065232515335]"
1795,"[0.17065589129924774, -0.21472127735614777]"
1796,"[0.17079025506973267, 0.03096212074160576]"
1797,"[0.17074546217918396, 0.11573431640863419]"
1798,"[0.17052151262760162, 0.039595309644937515]"
1799,"[0.17047671973705292, 0.12436750531196594]"
1800,"[0.17061109840869904, -0.12994907796382904]"
1801,"[0.17056630551815033, -0.04517688229680061]"
1802,"[0.170342355966568, -0.12131589651107788]"
1803,"[0.1702975630760193, -0.03654369339346886]"
1804,"[0.1704319268465042, 0.20913970470428467]"
1805,"[0.1703871339559555, -0.2060880959033966]"
1806,"[0.1715964823961258, 0.005062550771981478]"
1807,"[0.17155170440673828, 0.08983475714921951]"
1808,"[0.1716860681772232, -0.16448183357715607]"
1809,"[0.1716412752866745, -0.07970964163541794]"
1810,"[0.17141732573509216, -0.1558486521244049]"
1811,"[0.17137253284454346, -0.07107645273208618]"
1812,"[0.17150691151618958, 0.17460694909095764]"
1813,"[0.17146211862564087, -0.24062085151672363]"
1814,"[0.17123816907405853, 0.18324014544487]"
1815,"[0.17119337618350983, -0.23198765516281128]"
1816,"[0.17132773995399475, 0.01369574572890997]"
1817,"[0.17128294706344604, 0.09846794605255127]"
1818,"[0.1710589975118637, 0.02232893370091915]"
1819,"[0.171014204621315, 0.10710112750530243]"
1820,"[0.17114858329296112, -0.14721545577049255]"
1821,"[0.17110379040241241, -0.06244325637817383]"
1822,"[-8.122882843017578, 3.435432195663452]"
1823,"[0.16940174996852875, 0.15890026092529297]"
1824,"[0.16953611373901367, -0.09541632235050201]"
1825,"[0.16949132084846497, -0.010644124820828438]"
1826,"[0.16926737129688263, -0.08678313344717026]"
1827,"[0.16922257840633392, -0.0020109377801418304]"
1828,"[-10.070206642150879, 3.423898458480835]"
1829,"[0.16931216418743134, -0.17155534029006958]"
1830,"[0.169088214635849, -0.24769434332847595]"
1831,"[0.1690434217453003, -0.16292214393615723]"
1832,"[0.16917778551578522, 0.082761250436306]"
1833,"[-15.17178726196289, 1.1776152849197388]"
1834,"[0.16890904307365417, 0.09139443933963776]"
1835,"[0.16886425018310547, 0.17616663873195648]"
1836,"[0.1689986288547516, -0.0781499445438385]"
1837,"[0.16895383596420288, 0.006622249726206064]"
1838,"[0.17016318440437317, 0.21777290105819702]"
1839,"[0.17011839151382446, -0.19745489954948425]"
1840,"[0.17025277018547058, 0.04822849482297897]"
1841,"[0.17020797729492188, 0.1330007016658783]"
1842,"[0.16998402774333954, 0.05686169117689133]"
1843,"[0.16993923485279083, 0.14163388311862946]"
1844,"[0.17007359862327576, -0.11268270760774612]"
1845,"[0.17002882063388824, -0.0279105082154274]"
1846,"[0.16980485618114471, -0.10404951870441437]"
1847,"[0.169760063290596, -0.019277311861515045]"
1848,"[0.16989444196224213, 0.22640608251094818]"
1849,"[0.16984964907169342, -0.1888217180967331]"
1850,"[0.16962569952011108, 0.23503927886486053]"
1851,"[0.16958090662956238, -0.18018852174282074]"
1852,"[0.1697152853012085, 0.06549488008022308]"
1853,"[0.1696704924106598, 0.1502670794725418]"
1854,"[0.16801322996616364, -0.21316158771514893]"
1855,"[-6.054293155670166, 3.11572527885437]"
1856,"[0.16810281574726105, 0.11729401350021362]"
1857,"[0.16805802285671234, 0.20206621289253235]"
1858,"[0.16783407330513, 0.12592719495296478]"
1859,"[0.1677892804145813, 0.2106993943452835]"
1860,"[0.16792365908622742, -0.04361719265580177]"
1861,"[0.1678788661956787, 0.04115500673651695]"
1862,"[0.16765491664409637, -0.034984003752470016]"
1863,"[-17.174419403076172, -1.4136545658111572]"
1864,"[0.1677444875240326, -0.20452840626239777]"
1865,"[0.1676996946334839, -0.11975619941949844]"
1866,"[0.16747574508190155, -0.1958952099084854]"
1867,"[0.16743095219135284, -0.11112301051616669]"
1868,"[0.16756533086299896, 0.13456039130687714]"
1869,"[0.16752053797245026, 0.21933259069919586]"
1870,"[0.16872988641262054, -0.06951676309108734]"
1871,"[0.16868509352207184, 0.015255437232553959]"
1872,"[0.16881947219371796, -0.2390611618757248]"
1873,"[0.16877467930316925, -0.15428896248340607]"
1874,"[0.16855072975158691, -0.23042796552181244]"
1875,"[0.1685059368610382, -0.1456557661294937]"
1876,"[0.16864030063152313, 0.10002763569355011]"
1877,"[0.16859550774097443, 0.18479983508586884]"
1878,"[0.1683715581893921, 0.10866082459688187]"
1879,"[0.16832676529884338, 0.19343301653862]"
1880,"[0.1684611439704895, -0.060883574187755585]"
1881,"[0.1684163510799408, 0.023888632655143738]"
1882,"[0.16819240152835846, -0.05225037783384323]"
1883,"[0.16814760863780975, 0.032521817833185196]"
1884,"[0.16828197240829468, -0.22179478406906128]"
1885,"[0.16823719441890717, -0.13702258467674255]"
1886,"[0.166579931974411, -0.00045124610187485814]"
1887,"[0.1665351390838623, 0.08432094752788544]"
1888,"[0.16666951775550842, -0.16999565064907074]"
1889,"[0.16662472486495972, -0.08522344380617142]"
1890,"[0.16640077531337738, -0.1613624542951584]"
1891,"[0.16635598242282867, -0.07659025490283966]"
1892,"[-2.698237419128418, 2.0256946086883545]"
1893,"[0.1664455682039261, -0.2461346536874771]"
1894,"[0.16622160375118256, 0.17772632837295532]"
1895,"[0.16617681086063385, -0.23750147223472595]"
1896,"[0.16631118953227997, 0.008181941695511341]"
1897,"[-8.335979461669922, 2.954939126968384]"
1898,"[0.16604244709014893, 0.016815129667520523]"
1899,"[0.16599765419960022, 0.10158731788396835]"
1900,"[0.16613203287124634, -0.15272927284240723]"
1901,"[0.16608723998069763, -0.0679570659995079]"
1902,"[0.16729658842086792, 0.1431935727596283]"
1903,"[0.1672517955303192, 0.22796577215194702]"
1904,"[-2.326242446899414, 1.8388655185699463]"
1905,"[0.16734138131141663, 0.05842137336730957]"
1906,"[0.1671174168586731, -0.017717627808451653]"
1907,"[0.1670726239681244, 0.06705456972122192]"
1908,"[-3.7019665241241455, -3.826326847076416]"
1909,"[0.1671622097492218, -0.10248982906341553]"
1910,"[0.16693826019763947, -0.1786288321018219]"
1911,"[0.16689346730709076, -0.09385664016008377]"
1912,"[0.16702784597873688, 0.15182676911354065]"
1913,"[0.16698305308818817, 0.23659896850585938]"
1914,"[0.16675908863544464, 0.1604599505662918]"
1915,"[0.16671431064605713, 0.24523214995861053]"
1916,"[0.16684867441654205, -0.009084433317184448]"
1917,"[0.16680388152599335, 0.07568775862455368]"
1918,"[0.17661304771900177, 0.01057636272162199]"
1919,"[0.17656825482845306, 0.09534855931997299]"
1920,"[0.176702618598938, -0.1589680314064026]"
1921,"[0.17665784060955048, -0.07419583201408386]"
1922,"[0.17643387615680695, -0.15033483505249023]"
1923,"[0.17638908326625824, -0.0655626505613327]"
1924,"[0.17652346193790436, 0.18012076616287231]"
1925,"[0.17647866904735565, -0.23510703444480896]"
1926,"[0.17625471949577332, 0.18875394761562347]"
1927,"[0.1762099266052246, -0.2264738529920578]"
1928,"[0.17634430527687073, 0.019209550693631172]"
1929,"[0.17629951238632202, 0.10398175567388535]"
1930,"[0.1760755479335785, 0.027842745184898376]"
1931,"[0.17603076994419098, 0.1126149445772171]"
1932,"[0.1761651337146759, -0.14170165359973907]"
1933,"[0.1761203408241272, -0.056929461658000946]"
1934,"[0.17732968926429749, 0.15422119200229645]"
1935,"[0.17728489637374878, 0.23899339139461517]"
1936,"[0.1774192750453949, -0.015323200263082981]"
1937,"[0.1773744821548462, 0.06944900006055832]"
1938,"[0.17715053260326385, -0.0066900127567350864]"
1939,"[0.17710573971271515, 0.07808218896389008]"
1940,"[0.17724011838436127, -0.1762344092130661]"
1941,"[0.17719532549381256, -0.09146220982074738]"
1942,"[0.17697136104106903, -0.16760121285915375]"
1943,"[0.17692658305168152, -0.08282902091741562]"
1944,"[0.17706094682216644, 0.1628543883562088]"
1945,"[0.17701615393161774, 0.24762658774852753]"
1946,"[0.1767922043800354, 0.17148756980895996]"
1948,"[0.1768817901611328, 0.00194317486602813]"
1949,"[0.1768369972705841, 0.08671537041664124]"
1950,"[0.17517973482608795, 0.2232867032289505]"
1951,"[0.17513495683670044, -0.19194109737873077]"
1952,"[0.17526932060718536, 0.05374230816960335]"
1953,"[0.17522452771663666, 0.13851450383663177]"
1954,"[0.17500057816505432, 0.062375493347644806]"
1955,"[0.17495578527450562, 0.14714770019054413]"
1956,"[0.17509016394615173, -0.10716889053583145]"
1957,"[0.17504537105560303, -0.02239670418202877]"
1958,"[0.1748214215040207, -0.09853570908308029]"
1959,"[0.17477662861347198, -0.013763516210019588]"
1960,"[0.1749109923839569, 0.23191989958286285]"
1961,"[0.1748661994934082, -0.18330790102481842]"
1962,"[0.17464224994182587, 0.240553081035614]"
1963,"[0.17459745705127716, -0.17467471957206726]"
1964,"[0.17473183572292328, 0.07100868970155716]"
1965,"[0.17468704283237457, 0.1557808816432953]"
1966,"[0.17589639127254486, -0.13306845724582672]"
1967,"[0.17585159838199615, -0.04829626530408859]"
1968,"[0.17598597705364227, 0.19738714396953583]"
1969,"[0.17594118416309357, -0.21784065663814545]"
1970,"[0.17571723461151123, 0.206020325422287]"
1971,"[0.17567244172096252, -0.2092074751853943]"
1972,"[-9.257269859313965, 3.065363645553589]"
